-1,814,813,749,814,686,685,813,750,750,813,749,749,813,686,813,685,686,813,685,749,750,749,749,686,749,749,749,750,749,686,750,813,749,686,750,750,813,814,749,750,749,685,685,814,750,749,813,685,813,814,686,750,686,685,686,813,814,686,686,685,814,685,686,686,749,749,749,749,814,814,750,750,686,686,685,749,749,814,814,814,813,813,813,750,813,813,814,750,685,685,814,813,749,813,750,749,749,813,813,749,749,750,749,814,813,685,749,750,813,686,749,685,685,814,749,750,685,685,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,686,813,685,814,749,814,685,814,750,750,749,685,749,749,814,750,814,814,813,814,686,814,749,685,814,686,750,749,686,814,814,749,749,686,686,813,813,814,814,686,686,685,685,750,749,686,814,750,749,750,813,686,813,750,814,750,814,750,686,686,814,750,749,749,685,813,749,814,686,750,686,813,750,685,686,686,750,749,686,814,686,750,749,814,749,750,685,750,813,749,749,814,749,814,685,814,749,686,813,685,814,814,814,750,813,813,750,750,814,686,814,813,813,685,685,749,813,686,750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,750,813,749,814,750,750,814,814,686,685,814,686,749,750,685,686,686,685,750,749,686,813,814,749,685,749,750,750,686,749,814,813,685,813,750,750,813,685,749,685,685,685,749,750,686,814,686,749,813,686,813,686,686,750,750,813,686,749,749,686,814,750,814,813,813,685,749,813,686,814,749,750,813,750,749,686,813,749,749,813,814,749,749,750,685,750,686,685,813,813,749,813,686,749,814,813,813,814,750,750,749,685,813,749,749,749,813,749,814,749,814,749,686,750,813,814,686,813,749,749,750,750,749,814,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,814,685,814,750,813,814,686,749,749,685,750,685,813,685,685,686,814,814,814,814,685,749,749,814,685,685,685,750,686,814,749,749,813,813,685,813,685,685,685,686,814,686,686,814,686,814,750,750,813,685,814,685,685,813,749,686,685,750,750,749,814,750,686,685,749,685,750,814,814,749,749,685,750,686,749,749,750,686,750,813,749,686,749,685,750,750,813,814,686,685,814,750,685,749,685,750,685,814,686,685,749,814,686,749,814,750,685,685,814,685,750,685,749,813,813,749,813,813,813,749,750,814,749,685,685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,686,813,814,813,749,750,685,685,813,749,685,685,685,686,750,750,813,749,813,813,814,749,750,686,749,750,750,685,750,686,750,749,686,685,814,685,749,814,685,685,813,813,814,813,685,749,813,749,685,813,813,813,685,814,749,685,750,685,749,686,814,685,685,750,813,750,749,813,686,685,685,686,750,685,749,750,814,749,750,686,686,813,750,-1,-1,-1,-1,-1,-1,-1,814,750,686,750,685,749,813,814,685,750,814,686,686,685,686,814,749,814,814,749,750,814,685,813,814,750,814,814,750,813,686,814,814,685,813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,750,814,813,685,749,686,750,686,813,685,686,813,686,813,814,749,686,813,686,749,686,749,685,749,750,749,685,749,750,814,686,814,686,814,749,750,750,814,685,750,813,750,685,685,814,813,750,686,686,750,685,750,750,750,813,750,813,686,686,749,750,750,814,813,-1,-1,-1,-1,-1,-1,-1,-1,686,686,749,685,749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750,686,750,686,813,-1,686,814,750,685,749,749,685,813,750,749,686,749,686,750,686,686,814,750,814,813,685,750,749,686,814,685,749,685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,814,686,685,749,814,814,685,686,685,685,-1,-1,-1,-1,750,-1,-1,-1,686,750,749,685,685,685,686,685,813,686,750,813,686,813,750,813,685,813,685,749,686,814,686,813,813,814,685,685,814,813,686,813,750,685,750,814,814,813,814,749,813,814,813,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750,750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,749,686,814,813,814,685,685,813,685,814,686,749,813,813,750,813,749,686,750,813,814,813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,749,813,749,814,814,686,685,814,685,685,-1,-1,-1,-1,813,-1,-1,-1,686,813,686,813,686,685,750,749,813,813,685,685,749,685,813,814,686,750,814,749,750,813,750,749,814,686,686,750,813,750,749,749,685,750,814,686,750,814,685,750,749,685,749,750,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685,749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,813,749,813,749,685,814,685,749,750,685,685,813,814,685,750,749,813,750,750,686,813,813,685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
685,813,685,686,686,685,686,814,750,749,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,686,685,750,685,814,813,814,749,750,813,749,750,749,685,749,685,750,686,750,813,813,685,814,685,750,813,686,750,686,750,814,813,749,749,814,750,813,685,749,685,813,814,813,750,685,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,749,686,749,750,814,749,813,749,749,814,814,814,814,686,685,685,685,814,685,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
750,749,813,685,686,749,750,813,685,814,814,749,-1,-1,-1,-1,-1,-1,-1,-1,685,750,749,685,814,686,686,814,-1,-1,-1,-1,-1,-1,-1,813,749,750,814,750,686,814,749,749,686,750,749,685,813,686,685,749,814,686,685,814,686,813,750,814,814,814,686,813,685,750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685,685,813,685,685,749,685,749,749,750,749,750,814,749,814,813,749,749,814,686,813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749,686,750,813,750,686,813,813,813,813,686,813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,813,749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685,685,686,685,814,813,813,813,685,813,813,813,814,814,685,814,813,686,814,749,686,813,814,685,750,686,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2034,2035,2036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1710,-1,-1,686,685,749,749,750,749,686,814,750,686,813,685,686,686,814,750,686,749,749,685,685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
814,686,686,813,749,686,813,685,814,685,749,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,813,686,813,814,749,686,749,750,814,685,685,750,686,686,685,685,814,749,685,686,813,686,686,749,813,813,686,-1,-1,-1,-1,-1,1645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2098,2099,2100,-1,-1,-1,-1,-1,-1,-1,-1,-1,1710,1647,1709,-1,814,813,685,750,749,813,749,814,685,750,750,750,750,685,686,750,750,749,814,685,685,750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
813,813,750,813,749,749,686,685,814,750,813,813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,749,814,750,686,686,813,686,685,685,685,749,749,814,686,686,813,750,814,749,749,686,685,813,686,750,686,814,685,-1,-1,-1,-1,-1,1647,1710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2162,2163,2164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,813,749,685,685,686,814,749,814,749,814,685,685,685,685,749,685,814,750,686,749,686,750,814,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749,685,814,749,685,813,814,685,814,814,749,685,-1,-1,-1,1645,-1,-1,-1,-1,-1,-1,-1,-1,-1,2025,2026,2027,-1,-1,-1,-1,-1,-1,-1,813,814,686,813,749,685,686,749,685,686,685,814,750,686,685,685,686,814,749,814,813,686,814,686,686,749,814,813,686,-1,1645,1710,-1,-1,1710,1647,1709,1645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2226,2227,2228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,813,749,813,814,814,686,813,749,814,686,685,750,814,813,685,813,686,749,813,685,750,814,685,685,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749,685,685,749,750,750,813,686,750,814,750,749,-1,-1,-1,1709,1645,-1,-1,-1,-1,-1,-1,-1,-1,2089,2090,2091,-1,-1,-1,-1,-1,-1,750,749,814,749,686,813,750,813,749,686,686,686,685,813,750,814,685,813,749,750,813,813,685,813,813,813,749,685,813,750,-1,-1,1710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1647,1709,1710,1645,1710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685,685,814,749,814,750,749,814,814,749,685,750,686,749,814,814,814,750,686,749,750,813,813,749,814,750,813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
813,686,814,749,749,686,814,686,685,686,814,686,-1,-1,-1,-1,1646,1711,-1,-1,-1,-1,-1,-1,-1,2153,2154,2155,-1,-1,-1,-1,-1,-1,750,813,750,685,686,686,685,749,685,749,813,813,685,686,685,814,686,750,814,686,813,813,750,749,750,686,685,750,749,686,-1,-1,1646,-1,-1,-1,-1,-1,2025,2026,2027,-1,-1,1711,1646,1647,-1,-1,-1,-1,1710,1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1710,-1,-1,-1,814,750,750,813,749,813,813,749,813,685,750,750,685,750,749,750,749,813,686,686,686,749,685,749,814,813,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
686,750,685,686,813,813,750,749,685,813,813,749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2217,2218,2219,-1,-1,-1,-1,-1,-1,-1,749,750,749,813,750,814,686,686,686,686,750,813,814,750,685,686,750,814,750,750,749,813,750,749,685,686,686,749,686,-1,-1,1710,1710,-1,-1,-1,-1,2089,2090,2091,-1,1647,1645,-1,-1,-1,-1,-1,-1,-1,1646,1709,-1,-1,-1,-1,-1,-1,-1,-1,-1,1709,1646,-1,-1,814,750,685,749,750,814,686,686,750,749,813,814,749,686,686,750,685,750,686,685,749,749,814,813,813,814,685,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
685,686,749,814,750,686,814,685,750,686,749,749,-1,-1,-1,-1,-1,1645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,813,685,685,813,685,749,814,686,749,749,686,686,750,750,686,686,685,749,749,685,813,814,685,814,814,750,750,750,750,-1,-1,1709,-1,-1,-1,-1,-1,2153,2154,2155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1711,1647,-1,-1,-1,750,686,750,750,685,749,685,686,814,749,685,750,813,686,685,750,813,749,685,813,685,685,685,813,813,749,685,813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
814,685,750,686,749,685,814,750,686,813,749,685,-1,-1,-1,-1,1711,1647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686,814,686,749,750,750,685,813,814,686,685,686,750,813,685,750,813,813,685,814,750,750,813,749,685,814,685,749,686,685,-1,-1,-1,-1,-1,-1,-1,2217,2218,2219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1710,1710,1710,-1,-1,-1,-1,686,685,749,813,686,685,686,750,749,813,685,686,685,814,814,685,750,813,750,814,750,749,814,813,814,814,813,750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
685,814,814,814,749,814,686,685,686,749,749,749,-1,-1,-1,-1,1711,-1,-1,-1,-1,-1,1647,1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814,1647,1645,813,685,814,686,685,813,686,749,750,749,750,685,750,814,814,685,813,685,686,813,749,749,813,685,685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1647,-1,-1,-1,-1,-1,813,750,814,749,814,685,750,686,813,749,814,813,749,685,813,685,749,750,814,685,686,750,686,686,685,750,814,686,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
